,Unnamed: 0,DateTime,Junction,ID,WeekDay,Date,Month,Year,Time,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Weekend,Weekday,Time_GRP,Month_GRP,Z,B,C,Y,0,0,0
689,9545,7/29/2017 17:00,4,20170729174,29,29,7,2017,17,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.7,9.58110044044,10.0
690,9546,7/29/2017 18:00,4,20170729184,29,29,7,2017,18,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.7,9.58110044044,10.0
691,9547,7/29/2017 19:00,4,20170729194,29,29,7,2017,19,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.7,9.58110044044,10.0
692,9548,7/29/2017 20:00,4,20170729204,29,29,7,2017,20,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.7,9.58110044044,10.0
693,9549,7/29/2017 21:00,4,20170729214,29,29,7,2017,21,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.7,9.58110044044,10.0
694,9550,7/29/2017 22:00,4,20170729224,29,29,7,2017,22,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.7,9.58110044044,10.0
695,9551,7/29/2017 23:00,4,20170729234,29,29,7,2017,23,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.66666666667,7.05774473359,6.0
696,9552,7/30/2017 0:00,4,20170730004,30,30,7,2017,0,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,6.25,7.05040026446,6.0
697,9553,7/30/2017 1:00,4,20170730014,30,30,7,2017,1,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,6.25,7.05040026446,6.0
698,9554,7/30/2017 2:00,4,20170730024,30,30,7,2017,2,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,6.25,7.05040026446,6.0
699,9555,7/30/2017 3:00,4,20170730034,30,30,7,2017,3,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,2.75,4.70737501597,5.0
700,9556,7/30/2017 4:00,4,20170730044,30,30,7,2017,4,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,2.75,4.70737501597,5.0
701,9557,7/30/2017 5:00,4,20170730054,30,30,7,2017,5,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,2.75,4.70737501597,5.0
702,9558,7/30/2017 6:00,4,20170730064,30,30,7,2017,6,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,2.75,4.70737501597,5.0
703,9559,7/30/2017 7:00,4,20170730074,30,30,7,2017,7,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,2.75,4.70737501597,5.0
704,9560,7/30/2017 8:00,4,20170730084,30,30,7,2017,8,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,6.25,7.05040026446,6.0
705,9561,7/30/2017 9:00,4,20170730094,30,30,7,2017,9,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,6.25,7.05040026446,6.0
706,9562,7/30/2017 10:00,4,20170730104,30,30,7,2017,10,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,6.25,7.05040026446,6.0
707,9563,7/30/2017 11:00,4,20170730114,30,30,7,2017,11,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
708,9564,7/30/2017 12:00,4,20170730124,30,30,7,2017,12,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
709,9565,7/30/2017 13:00,4,20170730134,30,30,7,2017,13,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
710,9566,7/30/2017 14:00,4,20170730144,30,30,7,2017,14,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
711,9567,7/30/2017 15:00,4,20170730154,30,30,7,2017,15,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
712,9568,7/30/2017 16:00,4,20170730164,30,30,7,2017,16,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
713,9569,7/30/2017 17:00,4,20170730174,30,30,7,2017,17,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
714,9570,7/30/2017 18:00,4,20170730184,30,30,7,2017,18,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
715,9571,7/30/2017 19:00,4,20170730194,30,30,7,2017,19,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
716,9572,7/30/2017 20:00,4,20170730204,30,30,7,2017,20,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
717,9573,7/30/2017 21:00,4,20170730214,30,30,7,2017,21,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
718,9574,7/30/2017 22:00,4,20170730224,30,30,7,2017,22,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,9.14285714286,9.57375597131,10.0
719,9575,7/30/2017 23:00,4,20170730234,30,30,7,2017,23,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,6.25,7.05040026446,6.0
720,9576,7/31/2017 0:00,4,20170731004,31,31,7,2017,0,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.5,7.04305579533,6.0
721,9577,7/31/2017 1:00,4,20170731014,31,31,7,2017,1,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.5,7.04305579533,6.0
722,9578,7/31/2017 2:00,4,20170731024,31,31,7,2017,2,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.5,7.04305579533,6.0
723,9579,7/31/2017 3:00,4,20170731034,31,31,7,2017,3,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.70003054684,5.0
724,9580,7/31/2017 4:00,4,20170731044,31,31,7,2017,4,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.70003054684,5.0
725,9581,7/31/2017 5:00,4,20170731054,31,31,7,2017,5,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.70003054684,5.0
726,9582,7/31/2017 6:00,4,20170731064,31,31,7,2017,6,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.70003054684,5.0
727,9583,7/31/2017 7:00,4,20170731074,31,31,7,2017,7,0,0,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.70003054684,5.0
728,9584,7/31/2017 8:00,4,20170731084,31,31,7,2017,8,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.5,7.04305579533,6.0
729,9585,7/31/2017 9:00,4,20170731094,31,31,7,2017,9,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.5,7.04305579533,6.0
730,9586,7/31/2017 10:00,4,20170731104,31,31,7,2017,10,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.5,7.04305579533,6.0
731,9587,7/31/2017 11:00,4,20170731114,31,31,7,2017,11,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
732,9588,7/31/2017 12:00,4,20170731124,31,31,7,2017,12,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
733,9589,7/31/2017 13:00,4,20170731134,31,31,7,2017,13,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
734,9590,7/31/2017 14:00,4,20170731144,31,31,7,2017,14,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
735,9591,7/31/2017 15:00,4,20170731154,31,31,7,2017,15,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
736,9592,7/31/2017 16:00,4,20170731164,31,31,7,2017,16,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
737,9593,7/31/2017 17:00,4,20170731174,31,31,7,2017,17,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
738,9594,7/31/2017 18:00,4,20170731184,31,31,7,2017,18,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
739,9595,7/31/2017 19:00,4,20170731194,31,31,7,2017,19,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
740,9596,7/31/2017 20:00,4,20170731204,31,31,7,2017,20,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
741,9597,7/31/2017 21:00,4,20170731214,31,31,7,2017,21,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
742,9598,7/31/2017 22:00,4,20170731224,31,31,7,2017,22,0,0,0,0,0,0,0,0,1,A,Z,1,0,0,0,7.66666666667,9.56641150218,10.0
743,9599,7/31/2017 23:00,4,20170731234,31,31,7,2017,23,0,0,0,0,0,0,0,0,1,C,Z,1,0,1,0,5.5,7.04305579533,6.0
744,9600,8/1/2017 0:00,4,20170801004,1,1,8,2017,0,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,6.0,5.82971695604,6.0
745,9601,8/1/2017 1:00,4,20170801014,1,1,8,2017,1,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,6.0,5.82971695604,6.0
746,9602,8/1/2017 2:00,4,20170801024,1,1,8,2017,2,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,6.0,5.82971695604,6.0
747,9603,8/1/2017 3:00,4,20170801034,1,1,8,2017,3,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,3.5,3.48669170755,5.0
748,9604,8/1/2017 4:00,4,20170801044,1,1,8,2017,4,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,3.5,3.48669170755,5.0
749,9605,8/1/2017 5:00,4,20170801054,1,1,8,2017,5,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,3.5,3.48669170755,5.0
750,9606,8/1/2017 6:00,4,20170801064,1,1,8,2017,6,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,3.5,3.48669170755,5.0
751,9607,8/1/2017 7:00,4,20170801074,1,1,8,2017,7,1,0,0,0,0,0,0,1,0,B,Z,1,1,0,0,3.5,3.48669170755,5.0
752,9608,8/1/2017 8:00,4,20170801084,1,1,8,2017,8,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,6.0,5.82971695604,6.0
753,9609,8/1/2017 9:00,4,20170801094,1,1,8,2017,9,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,6.0,5.82971695604,6.0
754,9610,8/1/2017 10:00,4,20170801104,1,1,8,2017,10,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,6.0,5.82971695604,6.0
755,9611,8/1/2017 11:00,4,20170801114,1,1,8,2017,11,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
756,9612,8/1/2017 12:00,4,20170801124,1,1,8,2017,12,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
757,9613,8/1/2017 13:00,4,20170801134,1,1,8,2017,13,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
758,9614,8/1/2017 14:00,4,20170801144,1,1,8,2017,14,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
759,9615,8/1/2017 15:00,4,20170801154,1,1,8,2017,15,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
760,9616,8/1/2017 16:00,4,20170801164,1,1,8,2017,16,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
761,9617,8/1/2017 17:00,4,20170801174,1,1,8,2017,17,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
762,9618,8/1/2017 18:00,4,20170801184,1,1,8,2017,18,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
763,9619,8/1/2017 19:00,4,20170801194,1,1,8,2017,19,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
764,9620,8/1/2017 20:00,4,20170801204,1,1,8,2017,20,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
765,9621,8/1/2017 21:00,4,20170801214,1,1,8,2017,21,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
766,9622,8/1/2017 22:00,4,20170801224,1,1,8,2017,22,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,12.0769230769,8.35307266289,8.0
767,9623,8/1/2017 23:00,4,20170801234,1,1,8,2017,23,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,6.0,5.82971695604,6.0
768,9624,8/2/2017 0:00,4,20170802004,2,2,8,2017,0,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,8.25,7.25604540009,6.0
769,9625,8/2/2017 1:00,4,20170802014,2,2,8,2017,1,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,8.25,7.25604540009,6.0
770,9626,8/2/2017 2:00,4,20170802024,2,2,8,2017,2,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,8.25,7.25604540009,6.0
771,9627,8/2/2017 3:00,4,20170802034,2,2,8,2017,3,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.9130201516,5.0
772,9628,8/2/2017 4:00,4,20170802044,2,2,8,2017,4,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.9130201516,5.0
773,9629,8/2/2017 5:00,4,20170802054,2,2,8,2017,5,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.9130201516,5.0
774,9630,8/2/2017 6:00,4,20170802064,2,2,8,2017,6,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.9130201516,5.0
775,9631,8/2/2017 7:00,4,20170802074,2,2,8,2017,7,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,5.0,4.9130201516,5.0
776,9632,8/2/2017 8:00,4,20170802084,2,2,8,2017,8,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,8.25,7.25604540009,6.0
777,9633,8/2/2017 9:00,4,20170802094,2,2,8,2017,9,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,8.25,7.25604540009,6.0
778,9634,8/2/2017 10:00,4,20170802104,2,2,8,2017,10,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,8.25,7.25604540009,6.0
779,9635,8/2/2017 11:00,4,20170802114,2,2,8,2017,11,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
780,9636,8/2/2017 12:00,4,20170802124,2,2,8,2017,12,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
781,9637,8/2/2017 13:00,4,20170802134,2,2,8,2017,13,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
782,9638,8/2/2017 14:00,4,20170802144,2,2,8,2017,14,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
783,9639,8/2/2017 15:00,4,20170802154,2,2,8,2017,15,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
784,9640,8/2/2017 16:00,4,20170802164,2,2,8,2017,16,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
785,9641,8/2/2017 17:00,4,20170802174,2,2,8,2017,17,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
786,9642,8/2/2017 18:00,4,20170802184,2,2,8,2017,18,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
787,9643,8/2/2017 19:00,4,20170802194,2,2,8,2017,19,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
788,9644,8/2/2017 20:00,4,20170802204,2,2,8,2017,20,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
789,9645,8/2/2017 21:00,4,20170802214,2,2,8,2017,21,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
790,9646,8/2/2017 22:00,4,20170802224,2,2,8,2017,22,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,10.5882352941,9.77940110694,9.0
791,9647,8/2/2017 23:00,4,20170802234,2,2,8,2017,23,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,8.25,7.25604540009,6.0
792,9648,8/3/2017 0:00,4,20170803004,3,3,8,2017,0,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24870093096,6.0
793,9649,8/3/2017 1:00,4,20170803014,3,3,8,2017,1,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24870093096,6.0
794,9650,8/3/2017 2:00,4,20170803024,3,3,8,2017,2,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24870093096,6.0
795,9651,8/3/2017 3:00,4,20170803034,3,3,8,2017,3,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,3.71428571429,4.90567568247,5.0
796,9652,8/3/2017 4:00,4,20170803044,3,3,8,2017,4,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,3.71428571429,4.90567568247,5.0
797,9653,8/3/2017 5:00,4,20170803054,3,3,8,2017,5,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,3.71428571429,4.90567568247,5.0
798,9654,8/3/2017 6:00,4,20170803064,3,3,8,2017,6,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,3.71428571429,4.90567568247,5.0
799,9655,8/3/2017 7:00,4,20170803074,3,3,8,2017,7,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,3.71428571429,4.90567568247,5.0
800,9656,8/3/2017 8:00,4,20170803084,3,3,8,2017,8,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24870093096,6.0
801,9657,8/3/2017 9:00,4,20170803094,3,3,8,2017,9,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24870093096,6.0
802,9658,8/3/2017 10:00,4,20170803104,3,3,8,2017,10,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24870093096,6.0
803,9659,8/3/2017 11:00,4,20170803114,3,3,8,2017,11,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
804,9660,8/3/2017 12:00,4,20170803124,3,3,8,2017,12,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
805,9661,8/3/2017 13:00,4,20170803134,3,3,8,2017,13,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
806,9662,8/3/2017 14:00,4,20170803144,3,3,8,2017,14,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
807,9663,8/3/2017 15:00,4,20170803154,3,3,8,2017,15,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
808,9664,8/3/2017 16:00,4,20170803164,3,3,8,2017,16,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
809,9665,8/3/2017 17:00,4,20170803174,3,3,8,2017,17,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
810,9666,8/3/2017 18:00,4,20170803184,3,3,8,2017,18,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
811,9667,8/3/2017 19:00,4,20170803194,3,3,8,2017,19,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
812,9668,8/3/2017 20:00,4,20170803204,3,3,8,2017,20,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
813,9669,8/3/2017 21:00,4,20170803214,3,3,8,2017,21,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
814,9670,8/3/2017 22:00,4,20170803224,3,3,8,2017,22,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.77205663781,9.0
815,9671,8/3/2017 23:00,4,20170803234,3,3,8,2017,23,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24870093096,6.0
816,9672,8/4/2017 0:00,4,20170804004,4,4,8,2017,0,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24135646183,6.0
817,9673,8/4/2017 1:00,4,20170804014,4,4,8,2017,1,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24135646183,6.0
818,9674,8/4/2017 2:00,4,20170804024,4,4,8,2017,2,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24135646183,6.0
819,9675,8/4/2017 3:00,4,20170804034,4,4,8,2017,3,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,4.25,4.89833121334,5.0
820,9676,8/4/2017 4:00,4,20170804044,4,4,8,2017,4,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,4.25,4.89833121334,5.0
821,9677,8/4/2017 5:00,4,20170804054,4,4,8,2017,5,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,4.25,4.89833121334,5.0
822,9678,8/4/2017 6:00,4,20170804064,4,4,8,2017,6,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,4.25,4.89833121334,5.0
823,9679,8/4/2017 7:00,4,20170804074,4,4,8,2017,7,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,4.25,4.89833121334,5.0
824,9680,8/4/2017 8:00,4,20170804084,4,4,8,2017,8,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24135646183,6.0
825,9681,8/4/2017 9:00,4,20170804094,4,4,8,2017,9,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24135646183,6.0
826,9682,8/4/2017 10:00,4,20170804104,4,4,8,2017,10,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24135646183,6.0
827,9683,8/4/2017 11:00,4,20170804114,4,4,8,2017,11,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
828,9684,8/4/2017 12:00,4,20170804124,4,4,8,2017,12,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
829,9685,8/4/2017 13:00,4,20170804134,4,4,8,2017,13,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
830,9686,8/4/2017 14:00,4,20170804144,4,4,8,2017,14,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
831,9687,8/4/2017 15:00,4,20170804154,4,4,8,2017,15,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
832,9688,8/4/2017 16:00,4,20170804164,4,4,8,2017,16,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
833,9689,8/4/2017 17:00,4,20170804174,4,4,8,2017,17,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
834,9690,8/4/2017 18:00,4,20170804184,4,4,8,2017,18,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
835,9691,8/4/2017 19:00,4,20170804194,4,4,8,2017,19,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
836,9692,8/4/2017 20:00,4,20170804204,4,4,8,2017,20,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
837,9693,8/4/2017 21:00,4,20170804214,4,4,8,2017,21,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
838,9694,8/4/2017 22:00,4,20170804224,4,4,8,2017,22,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,10.4,9.76471216868,9.0
839,9695,8/4/2017 23:00,4,20170804234,4,4,8,2017,23,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,7.85714285714,7.24135646183,6.0
840,9696,8/5/2017 0:00,4,20170805004,5,5,8,2017,0,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.1,7.2340119927,6.0
841,9697,8/5/2017 1:00,4,20170805014,5,5,8,2017,1,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.1,7.2340119927,6.0
842,9698,8/5/2017 2:00,4,20170805024,5,5,8,2017,2,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.1,7.2340119927,6.0
843,9699,8/5/2017 3:00,4,20170805034,5,5,8,2017,3,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.57142857143,4.89098674421,5.0
844,9700,8/5/2017 4:00,4,20170805044,5,5,8,2017,4,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.57142857143,4.89098674421,5.0
845,9701,8/5/2017 5:00,4,20170805054,5,5,8,2017,5,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.57142857143,4.89098674421,5.0
846,9702,8/5/2017 6:00,4,20170805064,5,5,8,2017,6,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.57142857143,4.89098674421,5.0
847,9703,8/5/2017 7:00,4,20170805074,5,5,8,2017,7,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.57142857143,4.89098674421,5.0
848,9704,8/5/2017 8:00,4,20170805084,5,5,8,2017,8,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.1,7.2340119927,6.0
849,9705,8/5/2017 9:00,4,20170805094,5,5,8,2017,9,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.1,7.2340119927,6.0
850,9706,8/5/2017 10:00,4,20170805104,5,5,8,2017,10,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.1,7.2340119927,6.0
851,9707,8/5/2017 11:00,4,20170805114,5,5,8,2017,11,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
852,9708,8/5/2017 12:00,4,20170805124,5,5,8,2017,12,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
853,9709,8/5/2017 13:00,4,20170805134,5,5,8,2017,13,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
854,9710,8/5/2017 14:00,4,20170805144,5,5,8,2017,14,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
855,9711,8/5/2017 15:00,4,20170805154,5,5,8,2017,15,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
856,9712,8/5/2017 16:00,4,20170805164,5,5,8,2017,16,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
857,9713,8/5/2017 17:00,4,20170805174,5,5,8,2017,17,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
858,9714,8/5/2017 18:00,4,20170805184,5,5,8,2017,18,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,10.7058823529,9.75736769955,9.0
